part_id,stim_src_id,has_bug,stim_order,condition1,condition2,seq_num,duration,exercise,ai,tp_tn,zoom_self,summary_q,summary_q_len,contains_bug_q,bug_desc_q,used_exercise_modif,exercise_disrupt_concentration,exercise_help_concentration,exercise_more_prepared,exercise_less_prepared,read_ai,ai_deceptive,ai_suspicious,ai_confident,ai_dependable,satisfied_ease,satisfied_time,confidence,race/ethnic,gender,occupation,occupation_7_TEXT,um_year,prog_exp_1_to_10,describe_prog_contex,approx_writing_code,level_of_education,days_vigorous,minutes_vigorous,days_moderate,minutes_moderate,days_walking,minutes_walking,hours_sitting,language_at_home,language_prefer_info,how_well_speak_engl,how_well_read_engl,list_languages_1,list_lang_percents_1,list_languages_2,list_lang_percents_2,list_languages_3,list_lang_percents_3,list_languages_4,list_lang_percents_4,list_languages_5,list_lang_percents_5,bug_desc_q_len,file_path,defect_type,method_name,method_loc,file_loc,cyclomatic_compl,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time_seconds,halstead_estimated_bugs,project_name
YGM8,6,False,",9_FN,27_TN,17_TP,6,15,1,",exercise_ai,no_exercise_no_ai,4,444.157,False,False,,zoom,"The method builds a http request to ""/api/v1/indices/pipeline"" based off of a DashScopeStoreOptions configuration object and includes the list of provided document ids as a DataSourcesComponent. On a successful response a post request is sent to ""/api/v1/indices/pipeline/{pipeline_id}/managed_ingest"" with the response from the original request.",346.0,Yes,"On lines 771 and 780 the ""!"" not operator is being applied to a string rather than a boolean. This would result in a compilation error.",,,,,,,,,,,Agree,Agree,,"Asian or Pacific Islander,White or Caucasian,Multiracial or Biracial",Man,Graduate student in Computer Science,,2nd year,10,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,20,4,45,7,60,10,English,English,Very well,Very well,English,100,,,,,,,,,135.0,stimuli/clean/spring-ai-alibaba/DashScopeApi_upsertPipeline.java,,upsertPipeline,62,960,9,119,533,3674.938,23.599,86724.706,4818.039,1.224979,spring-ai-alibaba
YGM8,15,False,",9_FN,27_TN,17_TP,6,15,1,",exercise_ai,no_exercise_no_ai,5,791.084,False,False,,zoom,The method takes an AssistantMessage and calls all the tool calls provided by the assistant message with the provided callbacks by the prompt with a default callback by the tool callback resolver. The method returns the result of all of the calls. There is also code for handling observability of the process.,309.0,No,,,,,,,,,,,,Strongly disagree,Strongly disagree,2.0,"Asian or Pacific Islander,White or Caucasian,Multiracial or Biracial",Man,Graduate student in Computer Science,,2nd year,10,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,20,4,45,7,60,10,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/clean/spring-ai-alibaba/ObservableToolCallingManager_executeToolCall.java,,executeToolCall,49,233,7,97,376,2481.567,24.718,61340.148,3407.786,0.827189,spring-ai-alibaba
YGM8,1,True,",9_FN,27_TN,17_TP,6,15,1,",exercise_ai,no_exercise_no_ai,6,541.76,False,False,,zoom,The function builds a list of ChatCompletionMessages from the provided prompt instructions with special logic depending on the message type. It then uses static members to build DashScopeChatOptions and combines them to build a ChatCompletionRequest.,250.0,No,,,,,,,,,,,,Neither agree nor disagree,Disagree,4.0,"Asian or Pacific Islander,White or Caucasian,Multiracial or Biracial",Man,Graduate student in Computer Science,,2nd year,10,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,20,4,45,7,60,10,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/defect-seeded/spring-ai-alibaba/DashScopeChatModel_createRequest_UninitializedVariable.java,UninitializedVariable,createRequest,50,454,9,97,500,3299.956,31.493,103925.388,5773.633,1.099985,spring-ai-alibaba
CVC3,14,True,",14_FN,27_TN,26_TN,6,10,18,",no_exercise_ai,exercise_no_ai,1,491.528,False,True,FN,zoom,"This function takes in two arguments, the cell writer context and the comment data. Using the context, it copies the comment data from the second argument onto a cell in the workbook, including the comment's author and the message.",231.0,Yes,"in the else branch the anchor variable gets overwrote with the same thing from the xlsx branch, I assume you only want the XSSFClientAnchor type for xlsx and HSSFClientAnchor for others but that does not happen. (line 180)",,,,,,Yes,1.0,2.0,3.0,3.0,Agree,Agree,5.0,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,9,"Personal or hobby projects,Open source contributions (e.g., Github)",Over 9 years,"Some college, but no degree",5,45,0,0,7,25,6,English,English,Very well,Very well,English,100,,,,,,,,,222.0,stimuli/defect-seeded/fast-excel/AbstractExcelWriteExecutor_fillComment_ExtraAssignment.java,ExtraAssignment,fillComment,46,295,5,71,432,2656.691,26.151,69474.97,3859.721,0.885564,fast-excel
CVC3,27,False,",14_FN,27_TN,26_TN,6,10,18,",no_exercise_ai,exercise_no_ai,2,556.471,False,True,TN,zoom,"This function takes a created HttpRequestNodeBody object created earlier in the code and processes it to turn it into a WebClient.RequestBodySpec for use with presumably a library. It supports a few different types, like raw text, no body, JSON, urlencoded forms, data forms, and binary.",287.0,No,,,,,,,Yes,3.0,2.0,2.0,4.0,Somewhat disagree,Neither agree nor disagree,3.0,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,9,"Personal or hobby projects,Open source contributions (e.g., Github)",Over 9 years,"Some college, but no degree",5,45,0,0,7,25,6,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/clean/spring-ai-alibaba/HttpNode_initBody.java,,initBody,75,611,15,115,643,4401.650102757233,49.32098765432099,217093.7303767302,12060.762798707234,1.4672167009190775,spring-ai-alibaba
CVC3,26,False,",14_FN,27_TN,26_TN,6,10,18,",no_exercise_ai,exercise_no_ai,3,471.295,False,True,TN,zoom,"This function replaces one of the Checkpoint items in a linked list that is stored in MongoDB. It does this by iterating over the linked list and finding the first item with the same id as the checkpoint and replacing the entire linked list in the database with a new copy but with this specific item changed. If some layer of the database structure does not exist yet (ie, this is the first checkpoint inserted), it will create it.",432.0,No,,,,,,,Yes,3.0,4.0,4.0,4.0,Agree,Agree,5.0,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,9,"Personal or hobby projects,Open source contributions (e.g., Github)",Over 9 years,"Some college, but no degree",5,45,0,0,7,25,6,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/clean/spring-ai-alibaba/MongoSaver_put.java,,put,62,207,6,114,559,3819.5855179180894,29.98863636363636,114544.16115665728,6363.564508703182,1.2731951726393635,spring-ai-alibaba
CVC3,6,False,",14_FN,27_TN,26_TN,6,10,18,",no_exercise_ai,exercise_no_ai,4,405.176,True,False,,zoom,"This function takes a list of Documents, collects them into a format that is acceptable to a certain API, then uses HTTP PUT and POST requests to push them to the server. First, the function PUTs the Document IDs to an API to get back the pipeline ID to use, then actually POSTs the document data to the API to the correct pipeline's ingest.",341.0,Yes,"Line 775. The same request is used twice, when the second time should presumably be POSTing some different data to the actual ingest endpoint.",Yes,3.0,2.0,3.0,4.0,,,,,,Somewhat agree,Somewhat agree,,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,9,"Personal or hobby projects,Open source contributions (e.g., Github)",Over 9 years,"Some college, but no degree",5,45,0,0,7,25,6,English,English,Very well,Very well,English,100,,,,,,,,,142.0,stimuli/clean/spring-ai-alibaba/DashScopeApi_upsertPipeline.java,,upsertPipeline,62,960,9,119,533,3674.938,23.599,86724.706,4818.039,1.224979,spring-ai-alibaba
CVC3,10,True,",14_FN,27_TN,26_TN,6,10,18,",no_exercise_ai,exercise_no_ai,5,862.562,True,False,,zoom,"First, the function writes a header to the current context. Then, for each node, it writes the each node to the context, and if the node is a subgraph, writes each subgraph to the context as well. After writing all the nodes, it then does the edges. For each edge in the edges argument, it will push a line to the context that connects the two nodes that the edge is along. Then it finds the starting edge by finding the first edge with the id of the START constant. If this edge is not parallel, has a non-null target id and an non-null target value, it will declare the start edges target to have the start condition as well. Then after resetting how many conditional edges there are, it will then iterate over each non-starting edge and perform an action on each edge. If the edge is parallel, it will run a function on each of its targets with CallStyle parallel. If it has just one target, with CallStyle default, and if the target has a null id but a existing value, then it will give it an edge condition, with the format condition(n) where (n) is how many edges there are with these features.",1100.0,No,,No,3.0,3.0,3.0,4.0,,,,,,Neither agree nor disagree,Neither agree nor disagree,5.0,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,9,"Personal or hobby projects,Open source contributions (e.g., Github)",Over 9 years,"Some college, but no degree",5,45,0,0,7,25,6,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/defect-seeded/spring-ai-alibaba/DiagramGenerator_generate_WrongType.java,WrongType,generate,66,147,10,87,609,3923.7525889718754,42.13709677419355,165335.5425595004,9185.307919972243,1.3079175296572918,spring-ai-alibaba
CVC3,18,True,",14_FN,27_TN,26_TN,6,10,18,",no_exercise_ai,exercise_no_ai,6,360.781,True,False,,zoom,"This function takes in two arguments, a write handler and a boolean for if it should run itself. This uses a number of different if statements depending on the type of write handler passed in. After selecting the right type, it will first check runOwn. If that is true, it checks to see if the ownWorkbookHandlerExecutionChain is not null, and it not it will add the passed write handler to the end of the chain. It runOwn is false, it looks at a different variable, just workbookHandlerExecutionChain and adds the passed in write handler to the end of that chain.",564.0,Yes,422 and 412. there is no else statement for the runOwn check like the others. Presumably it is supposed to do something there as well regardless of the writer type.,No,2.0,4.0,4.0,2.0,,,,,,Agree,Strongly agree,7.0,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,9,"Personal or hobby projects,Open source contributions (e.g., Github)",Over 9 years,"Some college, but no degree",5,45,0,0,7,25,6,English,English,Very well,Very well,English,100,,,,,,,,,164.0,stimuli/defect-seeded/fast-excel/AbstractWriteHolder_buildChain_ExtraStatement.java,ExtraStatement,buildChain,55,408,16,40,286,1522.071,32.727,49813.247,2767.403,0.507357,fast-excel
LBE8,10,True,",10,23,28,8_FP,7_TN,1_FN,",no_exercise_no_ai,exercise_ai,1,743.895,False,False,,zoom,"The generate() method creates the context object for a graph, given the nodes and edges that make up that graph. It first adds a header to the context, then iterates through all the provided nodes (other than the source) and appends them to the context recursively if they are a subgraph, then iterates through all the edges (other than the source) and adds them to the context, before appending a footer to the context. Along the way it counts the ""conditional edges"" in the graph.",482.0,No,,,,,,,,,,,,Strongly disagree,Disagree,2.0,White or Caucasian,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,"Some college, but no degree",7,45,7,30,7,100,8,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/defect-seeded/spring-ai-alibaba/DiagramGenerator_generate_WrongType.java,WrongType,generate,66,147,10,87,609,3923.7525889718754,42.13709677419355,165335.5425595004,9185.307919972243,1.3079175296572918,spring-ai-alibaba
LBE8,23,True,",10,23,28,8_FP,7_TN,1_FN,",no_exercise_no_ai,exercise_ai,2,618.66,False,False,,zoom,"The initBody() function takes an HTTP request body, a request body specification object, and a state variable, and initializes the request body specification object to have values based on the body that was passed in. It breaks into cases based on the type of the body object, and then returns a string translation of the information in the body, based on that body type, and inserts it into the spec object.",408.0,No,,,,,,,,,,,,Disagree,Neither agree nor disagree,3.0,White or Caucasian,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,"Some college, but no degree",7,45,7,30,7,100,8,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/defect-seeded/spring-ai-alibaba/HttpNode_initBody_ExtraAssignment.java,ExtraAssignment,initBody,75,611,15,115,643,4401.650102757233,49.32098765432099,217093.7303767302,12060.762798707234,1.4672167009190775,spring-ai-alibaba
LBE8,28,False,",10,23,28,8_FP,7_TN,1_FN,",no_exercise_no_ai,exercise_ai,3,644.178,False,False,,zoom,"The buildUserModel() function takes in what appears to be a dictionary containing rows in an Excel spreadsheet (representing what data is in each cell), as well as two other arguments (I don't understand what these two other arguments do). It then appears to use an excel package to iterate through the data in the table and convert it to a Java object, presumably so it can be handled elsewhere in the code.",408.0,Yes,"Is getHeadClazz() a typo?? I assume this should be getHeadClass(), but neither is defined anywhere in the file, so I don't know if it's just an oddly named function.",,,,,,,,,,,Disagree,Neither agree nor disagree,1.0,White or Caucasian,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,"Some college, but no degree",7,45,7,30,7,100,8,English,English,Very well,Very well,English,100,,,,,,,,,165.0,stimuli/clean/fast-excel/ModelBuildEventListener_buildUserModel.java,,buildUserModel,42,150,8,93,350,2288.706,25.224,57730.036,3207.224,0.762902,fast-excel
LBE8,8,False,",10,23,28,8_FP,7_TN,1_FN,",no_exercise_no_ai,exercise_ai,4,708.086,True,True,FP,zoom,"createRequest() takes a prompt (apparently a prompt for some AI chatbot or agent) and a list of booleans called stream. Based on the prompt, it creates a list of potential completion messages for that prompt (I think this means it's taking the start of a prompt and is generating a list of ways that the prompt may be finished). Finally it adds and configures some options for the request.",389.0,No,,No,4.0,4.0,2.0,4.0,Yes,2.0,4.0,1.0,2.0,Disagree,Neither agree nor disagree,3.0,White or Caucasian,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,"Some college, but no degree",7,45,7,30,7,100,8,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/clean/spring-ai-alibaba/DashScopeChatModel_createRequest.java,,createRequest,50,454,9,97,500,3299.956,31.493,103925.388,5773.633,1.099985,spring-ai-alibaba
LBE8,7,False,",10,23,28,8_FP,7_TN,1_FN,",no_exercise_no_ai,exercise_ai,5,518.068,True,True,TN,zoom,"The buildChain() function adds a writehandler object to an object's execution chain. It matches based on the specific subclass of writeHandler that is passed in and adds to that specific chain, either adding to the existing execution chain of that type or creating a new one if it's null.",288.0,No,,No,4.0,2.0,2.0,4.0,Yes,2.0,4.0,2.0,2.0,Somewhat disagree,Somewhat agree,3.0,White or Caucasian,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,"Some college, but no degree",7,45,7,30,7,100,8,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/clean/fast-excel/AbstractWriteHolder_buildChain.java,,buildChain,55,408,16,40,286,1522.071,32.727,49813.247,2767.403,0.507357,fast-excel
LBE8,1,True,",10,23,28,8_FP,7_TN,1_FN,",no_exercise_no_ai,exercise_ai,6,342.101,True,True,FN,zoom,"The createRequest() function takes as input a prompt and a boolean called ""stream,"" and returns a list of completion messages for the given prompt, apparently for an AI agent or chat bot. It first matches based on the specific type of message, and then creates a new list of possible completion messages (perhaps potential ways to complete/finish the prompt), with some added state.",382.0,No,,No,4.0,2.0,2.0,4.0,Yes,3.0,4.0,2.0,2.0,Disagree,Neither agree nor disagree,1.0,White or Caucasian,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,"Some college, but no degree",7,45,7,30,7,100,8,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/defect-seeded/spring-ai-alibaba/DashScopeChatModel_createRequest_UninitializedVariable.java,UninitializedVariable,createRequest,50,454,9,97,500,3299.956,31.493,103925.388,5773.633,1.099985,spring-ai-alibaba
KGI1,5,True,",5,3,29,32_FP,12_TN,24_FN,",exercise_no_ai,no_exercise_ai,1,717.029,True,False,,zoom,"The function takes prompt, assistant message, and tool context and print out a response message based on the type of the prompt. From the list of tool call backs, if the tool callback is empty, it will print a message saying no tool callback found for the tool name. Otherwise, it will return a response messege of the tool definition and description. ",352.0,No,,Yes,1.0,3.0,4.0,2.0,,,,,,Disagree,Neither agree nor disagree,1.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,2nd year,3,"Coursework or school assignments,Research or academic projects",1–2 years,High school diploma or GED,0,0,2,60,7,30,10,Korean,English,Very well,Very well,Korean,50,English,45,Spanish,5,,,,,,stimuli/defect-seeded/spring-ai-alibaba/ObservableToolCallingManager_executeToolCall_VarShouldHaveBeenMethod.java,VarShouldHaveBeenMethod,executeToolCall,49,233,7,97,376,2481.567,24.718,61340.148,3407.786,0.827189,spring-ai-alibaba
KGI1,3,True,",5,3,29,32_FP,12_TN,24_FN,",exercise_no_ai,no_exercise_ai,2,685.066,True,False,,zoom,"If the resource is finished or have no context, return without further action. If the cache is not empty, destroy the remaining cache. Also, if the workbook holder has a remaining file or package, revert or close the remaining items. Additionally, read the civ file and check if there are parser left and destroy it if there are. Check the stream of the workbook folder and close the remaining stream. Lastly, collect all of the remaining items that was not removed throughout the process and store it as an exception. ",519.0,No,,Yes,4.0,2.0,2.0,3.0,,,,,,Somewhat disagree,Agree,3.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,2nd year,3,"Coursework or school assignments,Research or academic projects",1–2 years,High school diploma or GED,0,0,2,60,7,30,10,Korean,English,Very well,Very well,Korean,50,English,45,Spanish,5,,,,,,stimuli/defect-seeded/fast-excel/ExcelAnalyserImpl_finish_OrToAnd.java,OrToAnd,finish,63,205,22,50,361,2037.432,36.931,75244.475,4180.249,0.679144,fast-excel
KGI1,29,False,",5,3,29,32_FP,12_TN,24_FN,",exercise_no_ai,no_exercise_ai,3,720.514,True,False,,zoom,"If the cell list and data is empty, return with action. For every list in the cell, create a handler context with the given default values. If the cell only gets one variable, string variable gets 0 and object variables get a null value. ",238.0,No,,No,2.0,2.0,1.0,4.0,,,,,,Disagree,Disagree,1.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,2nd year,3,"Coursework or school assignments,Research or academic projects",1–2 years,High school diploma or GED,0,0,2,60,7,30,10,Korean,English,Very well,Very well,Korean,50,English,45,Spanish,5,,,,,,stimuli/clean/fast-excel/ExcelWriteFillExecutor_doFill.java,,doFill,96,532,17,134,741,5235.972,43.608,228329.45,12684.969,1.745324,fast-excel
KGI1,32,False,",5,3,29,32_FP,12_TN,24_FN,",exercise_no_ai,no_exercise_ai,4,502.248,False,True,FP,zoom,"The function checks the type of the excel file and choose the appropriate processing strategy. If the excel file is an XLS file, check if the file is empty and decrypt the file treating as an XLSX file if necessary. Additionally, the function close the file in case of leak and set a password of the encrypted file. In the case of civ and xlsx file, it directly creates a context and executor for encrypting the file. ",418.0,Yes,"The bug is at line ExcelTypeEnum excelType = ExcelTypeEnum.valueOf(readWorkbook);. valueOf only works for string, so it is required to check the excel type of the Readworkbook. ",,,,,,Yes,3.0,2.0,4.0,5.0,Neither agree nor disagree,Agree,4.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,2nd year,3,"Coursework or school assignments,Research or academic projects",1–2 years,High school diploma or GED,0,0,2,60,7,30,10,Korean,English,Very well,Very well,Korean,50,English,45,Spanish,5,,,,,177.0,stimuli/clean/fast-excel/ExcelAnalyserImpl_chooseExcelExecutor.java,,chooseExcelExecutor,46,205,7,69,292,1783.6891413792257,26.0,46375.917675859855,2576.439870881103,0.5945630471264085,fast-excel
KGI1,12,False,",5,3,29,32_FP,12_TN,24_FN,",exercise_no_ai,no_exercise_ai,5,313.84,False,True,TN,zoom,This function checks and returns all the cells that need to be merged. The function iterates over the header and check for any identical content between the header and the cell. The iteration checks the content both vertically and horizontally and check for redundant sets. ,274.0,No,,,,,,,Yes,3.0,2.0,4.0,4.0,Neither agree nor disagree,Agree,4.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,2nd year,3,"Coursework or school assignments,Research or academic projects",1–2 years,High school diploma or GED,0,0,2,60,7,30,10,Korean,English,Very well,Very well,Korean,50,English,45,Spanish,5,,,,,,stimuli/clean/fast-excel/ExcelWriteHeadProperty_headCellRangeList.java,,headCellRangeList,48,123,13,62,419,2494.808,53.806,134234.544,7457.475,0.831603,fast-excel
KGI1,24,True,",5,3,29,32_FP,12_TN,24_FN,",exercise_no_ai,no_exercise_ai,6,691.294,False,True,FN,zoom,The function primarily builds transport and client and replace variables with the provided state. Then use the parameter to overwrite and directly use the already initialized client. The function updates the content and makes a synchronous call to the MCP service. ,265.0,No,,,,,,,Yes,2.0,2.0,4.0,4.0,Disagree,Somewhat disagree,1.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,2nd year,3,"Coursework or school assignments,Research or academic projects",1–2 years,High school diploma or GED,0,0,2,60,7,30,10,Korean,English,Very well,Very well,Korean,50,English,45,Spanish,5,,,,,,stimuli/defect-seeded/spring-ai-alibaba/McpNode_apply_ExtraConditional.java,ExtraConditional,apply,61,171,14,108,499,3370.688863579571,36.63636363636364,123489.78291114248,6860.54349506347,1.1235629545265235,spring-ai-alibaba
FIG6,29,False,",29,28,14,3_FN,7_TN,17_FN,",no_exercise_no_ai,exercise_ai,1,792.333,False,False,,zoom,"The method takes a list of AnalysisCell objects, an object called oneRowData, an object containing configuration data, and an integer representing a relative row index. It begins by doing some simple checks, and sets up the Map dataMap, which is either directly copied from oneRowData or created from it, depending on oneRowData's type. For each cell in the AnalysisCell list, if the AnalysisCell's first variable is contained in the dataMap, the value in that variable is written to a cell in an Excel sheet and restyled. Otherwise, the program runs through the variables contained in the current AnalysisCell until it finds one contained in the dataMap, interpreting its type and writing it to a cell.",703.0,No,,,,,,,,,,,,Somewhat disagree,Somewhat agree,3.0,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Research or academic projects",2–3 years,"Some college, but no degree",2,25,4,20,6,40,12,English,English,Very well,Very well,English,100,Spanish,0,Greek,0,,,,,,stimuli/clean/fast-excel/ExcelWriteFillExecutor_doFill.java,,doFill,96,532,17,134,741,5235.972,43.608,228329.45,12684.969,1.745324,fast-excel
FIG6,28,False,",29,28,14,3_FN,7_TN,17_FN,",no_exercise_no_ai,exercise_ai,2,526.527,False,False,,zoom,"The method builds and returns a user model, taking a map of cell data, a read sheet holder, and an object containing context information for the analysis. It begins by setting up the return object and doing a check and catch for a data read error. For each entry in the read head's headMap, if that entry is not contained within the cell data map, it is skipped. Otherwise, it is read and converted to a Java object, and is placed back into the data map representing the user model, with several more checks to catch errors.",524.0,No,,,,,,,,,,,,Somewhat agree,Agree,4.0,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Research or academic projects",2–3 years,"Some college, but no degree",2,25,4,20,6,40,12,English,English,Very well,Very well,English,100,Spanish,0,Greek,0,,,,,,stimuli/clean/fast-excel/ModelBuildEventListener_buildUserModel.java,,buildUserModel,42,150,8,93,350,2288.706,25.224,57730.036,3207.224,0.762902,fast-excel
FIG6,14,True,",29,28,14,3_FN,7_TN,17_FN,",no_exercise_no_ai,exercise_ai,3,688.465,False,False,,zoom,"fillComment takes a set of comment data and context to handle cell writing. Since it is a void method, it does not return anything, but it does create cell comments in the Excel sheet. First, it performs a simple check for a null set of comment data. Depending on the type of the Excel sheet, the client anchor range is defined differently (either only as XSSF or as both XSSF and HSSF with shorts) using the range of the comment data set. Finally, the cell comment data is written to the set of cells defined by the client anchor, using the comment data's string text, and, if it is not null, the comment data's author.",620.0,No,,,,,,,,,,,,Agree,Strongly agree,4.0,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Research or academic projects",2–3 years,"Some college, but no degree",2,25,4,20,6,40,12,English,English,Very well,Very well,English,100,Spanish,0,Greek,0,,,,,,stimuli/defect-seeded/fast-excel/AbstractExcelWriteExecutor_fillComment_ExtraAssignment.java,ExtraAssignment,fillComment,46,295,5,71,432,2656.691,26.151,69474.97,3859.721,0.885564,fast-excel
FIG6,3,True,",29,28,14,3_FN,7_TN,17_FN,",no_exercise_no_ai,exercise_ai,4,485.125,True,True,FN,zoom,"The finish method is a void method and takes no parameters. It is used to close a cell worksheet file after it is done being analyzed. It uses a workbook holder to manage shutdown operations and clean up memory and storage space which was used during the analysis, performing specific cleanup operations depending on which file type the workbook being analyzed belonged to. It also handles any errors which may occur by catching them in an exception, throwing the complete set of exceptions to the user at the end of the method.",528.0,No,,No,4.0,3.0,4.0,2.0,Yes,2.0,2.0,4.0,4.0,Strongly agree,Strongly agree,,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Research or academic projects",2–3 years,"Some college, but no degree",2,25,4,20,6,40,12,English,English,Very well,Very well,English,100,Spanish,0,Greek,0,,,,,,stimuli/defect-seeded/fast-excel/ExcelAnalyserImpl_finish_OrToAnd.java,OrToAnd,finish,63,205,22,50,361,2037.432,36.931,75244.475,4180.249,0.679144,fast-excel
FIG6,7,False,",29,28,14,3_FN,7_TN,17_FN,",no_exercise_no_ai,exercise_ai,5,524.856,True,True,TN,zoom,"buildChain takes a WriteHandler and a boolean runOwn and adds the WriteHandler to one of three execution chains, returning nothing. Depending on if the WriteHandler is for a cell, row, sheet, or workbook, the WriteHandler is added to the corresponding execution chain. The runOwn boolean decides whether the WriteHandler is added to the standard chain or its own. If the WriteHandler does not match any of the four types checked for, it is not added to an execution chain but rather the writeHandlerList. Checks for null execution chains exist throughout and initialize a new execution chain if needed.",602.0,No,,No,4.0,2.0,2.0,4.0,Yes,2.0,3.0,3.0,3.0,Agree,Somewhat disagree,,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Research or academic projects",2–3 years,"Some college, but no degree",2,25,4,20,6,40,12,English,English,Very well,Very well,English,100,Spanish,0,Greek,0,,,,,,stimuli/clean/fast-excel/AbstractWriteHolder_buildChain.java,,buildChain,55,408,16,40,286,1522.071,32.727,49813.247,2767.403,0.507357,fast-excel
FIG6,17,True,",29,28,14,3_FN,7_TN,17_FN,",no_exercise_no_ai,exercise_ai,6,552.883,True,True,FN,zoom,"headCellRangeList returns a list of CellRanges to be merged. For each cell column header, the method checks if the header matches the name of adjacent cell headers and groups them into CellRanges to be returned in the list, which the method marks to be merged. The method uses a HashSet to keep track of which cell ranges have already been checked to increase efficiency.",371.0,No,,Yes,5.0,1.0,2.0,4.0,Yes,2.0,2.0,4.0,4.0,Agree,Agree,5.0,White or Caucasian,Man,Undergraduate not in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Research or academic projects",2–3 years,"Some college, but no degree",2,25,4,20,6,40,12,English,English,Very well,Very well,English,100,Spanish,0,Greek,0,,,,,,stimuli/defect-seeded/fast-excel/ExcelWriteHeadProperty_headCellRangeList_UninitializedVariable.java,UninitializedVariable,headCellRangeList,48,123,13,62,419,2494.808,53.806,134234.544,7457.475,0.831603,fast-excel
